CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
"	01",1117,"	09",40099,1,1,"	05","	001","	00163",4,1,21,1,9,1996,6,3,2,1,,"	01",49090,343630
"	01",1117,"	09",40099,1,1,"	04","	001","	00163",3,2,44,9,9,1973,3,3,,,,"	01",49090,
"	01",1117,"	09",40099,1,1,"	01","	001","	00163",1,2,74,8,4,1943,2,1,,,,"	01",49090,
"	01",1117,"	09",40099,1,1,"	02","	001","	00163",4,1,43,2,5,1974,3,3,,,,"	01",49090,
"	01",1117,"	09",40099,1,1,"	03","	001","	00163",3,2,52,10,8,1965,3,1,,,,"	01",49090,
"	01",1117,"	09",40100,1,1,"	02","	003","	00164",5,2,67,5,5,1950,2,5,,,,"	01",82600,
"	01",1117,"	09",40100,1,1,"	01","	003","	00164",1,2,92,3,3,1925,4,3,,1,,"	01",82600,165200
"	01",1117,"	09",40100,2,1,"	02","	003","	00164",2,2,80,13,4,1937,3,3,,,,"	01",82600,
"	01",1117,"	09",40100,2,1,"	01","	003","	00164",1,1,77,16,1,1940,4,2,,1,,"	01",82600,165200
"	01",1117,"	09",40100,4,1,"	01","	003","	00164",1,1,79,30,4,1938,4,2,,1,,"	01",82600,82600
"	01",1117,"	09",40100,5,1,"	01","	003","	00164",1,1,48,17,5,1969,7,5,3,1,,"	01",82600,82600
"	01",1117,"	09",40155,5,1,"	01","	002","	00165",1,1,47,14,8,1970,7,1,3,1,,"	01",51590,51590
"	01",1117,"	09",40155,3,1,"	01","	002","	00165",1,2,50,18,11,1966,7,4,3,1,,"	01",51590,51590
"	01",1117,"	09",40155,4,1,"	01","	002","	00165",1,1,32,5,7,1985,7,4,3,1,,"	01",51590,51590
"	01",1117,"	09",40155,1,1,"	01","	002","	00165",1,2,75,31,3,1942,,,,,,"	01",51590,
"	01",1117,"	09",40155,1,1,"	02","	002","	00165",3,1,55,6,9,1962,7,5,3,1,,"	01",51590,154770
"	01",1117,"	09",40155,1,1,"	03","	002","	00165",3,1,33,24,7,1984,7,3,3,,,"	01",51590,
"	01",1117,"	09",40155,2,1,"	01","	002","	00165",1,2,50,20,6,1967,3,3,,,,"	01",51590,
"	01",1117,"	09",40155,2,1,"	02","	002","	00165",4,1,78,10,6,1939,,,,1,,"	01",51590,103180
"	01",1117,"	09",40172,1,1,"	01","	002","	00166",1,2,27,18,7,1990,2,6,,1,,"	01",72025,72025
"	01",1117,"	09",40172,1,1,"	02","	002","	00166",3,1,5,5,2,2012,1,2,,,,"	01",72025,
"	01",1117,"	09",40172,1,1,"	03","	002","	00166",3,2,3,31,10,2014,,,,,,"	01",72025,
"	01",1117,"	09",40172,1,1,"	04","	002","	00166",3,1,3,31,10,2014,,,,,,"	01",72025,
"	01",1117,"	09",40172,3,1,"	01","	002","	00166",1,1,69,11,5,1948,,,,,,"	01",72025,
"	01",1117,"	09",40172,3,1,"	02","	002","	00166",2,2,66,6,7,1951,2,6,,1,,"	01",72025,216075
"	01",1117,"	09",40172,5,1,"	04","	002","	00166",3,2,,24,11,2016,,,,,,"	01",72025,
"	01",1117,"	09",40172,4,1,"	02","	002","	00166",3,1,10,17,2,2007,2,4,,,,"	01",72025,
"	01",1117,"	09",40172,4,1,"	01","	002","	00166",1,2,40,14,6,1977,4,3,,1,,"	01",72025,72025
"	01",1117,"	09",40172,5,1,"	01","	002","	00166",1,1,35,19,4,1982,2,6,,1,,"	01",72025,144050
"	01",1117,"	09",40172,5,1,"	02","	002","	00166",2,2,31,17,1,1986,2,6,,,,"	01",72025,
"	01",1117,"	09",40172,5,1,"	03","	002","	00166",3,2,7,13,3,2010,1,3,,,,"	01",72025,
"	01",1117,"	09",40172,3,1,"	03","	002","	00166",3,2,48,4,4,1969,3,3,,,,"	01",72025,
"	01",1117,"	09",40429,3,1,"	01","	003","	00167",1,1,30,3,8,1987,7,4,3,1,,"	01",89420,178840
"	01",1117,"	09",40429,4,1,"	04","	003","	00167",3,2,14,4,2,2003,3,3,,,,"	01",89420,
"	01",1117,"	09",40429,3,1,"	02","	003","	00167",7,1,38,25,7,1979,7,4,3,,,"	01",89420,
"	01",1117,"	09",40429,4,1,"	03","	003","	00167",3,1,18,17,9,1999,4,3,,,,"	01",89420,
"	01",1117,"	09",40429,4,1,"	02","	003","	00167",2,2,40,22,4,1977,4,3,,1,,"	01",89420,268260
"	01",1117,"	09",40429,4,1,"	01","	003","	00167",1,1,41,6,6,1976,7,1,3,,,"	01",89420,
"	01",1117,"	09",40429,2,1,"	04","	003","	00167",3,2,38,7,1,1979,7,4,3,,,"	01",89420,
"	01",1117,"	09",40429,2,1,"	03","	003","	00167",3,2,40,1,8,1977,7,4,3,,,"	01",89420,
"	01",1117,"	09",40429,2,1,"	02","	003","	00167",2,1,64,28,2,1953,7,4,3,1,,"	01",89420,357680
"	01",1117,"	09",40429,2,1,"	01","	003","	00167",1,2,58,6,5,1959,7,4,3,,,"	01",89420,
"	01",1117,"	09",40429,1,1,"	01","	003","	00167",1,1,32,12,10,1985,7,4,3,1,,"	01",89420,89420
"	01",1117,"	09",40456,3,1,"	04","	002","	00168",3,1,14,7,11,2003,3,2,,,,"	01",90011,
"	01",1117,"	09",40456,1,1,"	01","	002","	00168",1,2,43,5,11,1974,7,4,3,1,,"	01",90011,90011
"	01",1117,"	09",40456,4,1,"	02","	002","	00168",2,2,39,15,3,1978,7,6,3,,,"	01",90011,
"	01",1117,"	09",40456,4,1,"	03","	002","	00168",4,2,67,23,8,1950,2,6,,1,,"	01",90011,270033
"	01",1117,"	09",40456,4,1,"	04","	002","	00168",3,2,4,5,2,2013,,,,,,"	01",90011,
"	01",1117,"	09",40456,4,1,"	05","	002","	00168",3,2,2,12,5,2015,,,,,,"	01",90011,
"	01",1117,"	09",40456,5,1,"	01","	002","	00168",1,2,81,13,5,1936,2,6,,1,,"	01",90011,180022
"	01",1117,"	09",40456,5,1,"	02","	002","	00168",2,1,82,18,7,1935,5,3,2,,,"	01",90011,
"	01",1117,"	09",40456,3,1,"	03","	002","	00168",2,1,44,21,10,1973,4,3,,,,"	01",90011,
"	01",1117,"	09",40456,3,1,"	02","	002","	00168",3,2,8,7,11,2009,2,2,,,,"	01",90011,
"	01",1117,"	09",40456,3,1,"	01","	002","	00168",1,2,42,8,5,1975,3,3,,1,,"	01",90011,180022
"	01",1117,"	09",40456,2,1,"	03","	002","	00168",3,1,3,15,7,2014,,,,,,"	01",90011,
"	01",1117,"	09",40456,2,1,"	02","	002","	00168",2,2,20,5,8,1997,3,3,,,,"	01",90011,
"	01",1117,"	09",40456,2,1,"	01","	002","	00168",1,1,30,7,11,1987,4,3,,1,,"	01",90011,180022
"	01",1117,"	09",40456,1,1,"	03","	002","	00168",3,1,12,12,4,2005,2,6,,,,"	01",90011,
"	01",1117,"	09",40456,1,1,"	02","	002","	00168",3,2,14,9,9,2003,3,2,,,,"	01",90011,
"	01",1117,"	09",40456,4,1,"	01","	002","	00168",1,1,40,6,1,1977,4,3,,,,"	01",90011,
"	01",1117,"	09",40539,1,1,"	01","	001","	00169",1,1,59,10,6,1958,2,6,,,,"	01",67876,
"	01",1117,"	09",40539,2,1,"	02","	001","	00169",2,1,42,20,3,1975,7,4,3,,,"	01",67876,
"	01",1117,"	09",40539,1,1,"	03","	001","	00169",3,1,10,25,3,2007,2,4,,,,"	01",67876,
"	01",1117,"	09",40539,1,1,"	04","	001","	00169",3,1,5,12,5,2012,,,,,,"	01",67876,
"	01",1117,"	09",40539,3,1,"	01","	001","	00169",1,1,31,3,10,1986,1,1,,1,,"	01",67876,135752
"	01",1117,"	09",40539,3,1,"	02","	001","	00169",2,2,36,10,11,1981,3,3,,,,"	01",67876,
"	01",1117,"	09",40539,3,1,"	03","	001","	00169",3,2,8,10,11,2009,2,3,,,,"	01",67876,
"	01",1117,"	09",40539,3,1,"	04","	001","	00169",3,1,6,10,11,2011,1,3,,,,"	01",67876,
"	01",1117,"	09",40539,4,1,"	01","	001","	00169",1,2,22,20,8,1995,4,3,,1,,"	01",67876,135752
"	01",1117,"	09",40539,4,1,"	02","	001","	00169",2,1,27,14,9,1990,7,3,3,,,"	01",67876,
"	01",1117,"	09",40539,4,1,"	03","	001","	00169",3,2,,31,5,2017,,,,,,"	01",67876,
"	01",1117,"	09",40539,5,1,"	01","	001","	00169",1,2,46,18,1,1971,3,3,,1,,"	01",67876,339380
"	01",1117,"	09",40539,5,1,"	02","	001","	00169",4,2,42,7,5,1975,7,5,3,,,"	01",67876,
"	01",1117,"	09",40539,5,1,"	03","	001","	00169",4,1,39,13,2,1978,7,5,3,,,"	01",67876,
"	01",1117,"	09",40539,5,1,"	04","	001","	00169",4,2,36,24,10,1981,7,5,3,,,"	01",67876,
"	01",1117,"	09",40539,5,1,"	05","	001","	00169",4,1,47,19,8,1970,4,1,,,,"	01",67876,
"	01",1117,"	09",40539,5,1,"	06","	001","	00169",4,2,11,17,12,2005,2,6,,,,"	01",67876,
"	01",1117,"	09",40539,2,1,"	01","	001","	00169",1,2,42,31,7,1975,9,2,4,1,,"	01",67876,135752
"	01",1117,"	09",40539,1,1,"	02","	001","	00169",2,2,32,2,12,1984,3,3,,1,,"	01",67876,135752
"	01",1117,"	09",40627,4,1,"	01","	001","	00170",1,2,43,30,3,1974,6,2,2,,,"	01",53154,
"	01",1117,"	09",40627,3,1,"	04","	001","	00170",3,1,14,11,11,2003,3,1,,,,"	01",53154,
"	01",1117,"	09",40627,4,1,"	03","	001","	00170",3,2,24,3,7,1993,7,5,3,,,"	01",53154,
"	01",1117,"	09",40627,4,1,"	04","	001","	00170",3,1,23,22,7,1994,6,3,2,,,"	01",53154,
"	01",1117,"	09",40627,4,1,"	05","	001","	00170",3,1,16,18,2,2001,6,1,2,,,"	01",53154,
"	01",1117,"	09",40627,5,1,"	01","	001","	00170",1,2,53,23,7,1964,9,2,4,,,"	01",53154,
"	01",1117,"	09",40627,5,1,"	02","	001","	00170",2,1,52,28,11,1964,6,3,2,1,,"	01",53154,212616
"	01",1117,"	09",40627,5,1,"	03","	001","	00170",4,2,70,26,2,1947,2,6,,,,"	01",53154,
"	01",1117,"	09",40627,5,1,"	04","	001","	00170",3,2,22,21,12,1994,7,4,3,,,"	01",53154,
"	01",1117,"	09",40627,1,1,"	01","	001","	00170",1,2,70,7,7,1947,6,2,1,,,"	01",53154,
"	01",1117,"	09",40627,1,1,"	02","	001","	00170",3,1,48,26,10,1969,3,3,,,,"	01",53154,
"	01",1117,"	09",40627,1,1,"	03","	001","	00170",4,2,46,13,11,1970,4,2,,,,"	01",53154,
"	01",1117,"	09",40627,1,1,"	04","	001","	00170",4,1,18,31,3,1999,4,2,,1,,"	01",53154,212616
"	01",1117,"	09",40627,2,1,"	01","	001","	00170",1,2,41,19,5,1976,6,3,2,1,,"	01",53154,53154
"	01",1117,"	09",40627,2,1,"	02","	001","	00170",3,1,17,2,2,2000,3,3,,,,"	01",53154,
"	01",1117,"	09",40627,2,1,"	03","	001","	00170",3,1,14,8,11,2003,3,2,,,,"	01",53154,
"	01",1117,"	09",40627,2,1,"	04","	001","	00170",3,1,8,27,7,2009,2,2,,,,"	01",53154,
"	01",1117,"	09",40627,3,1,"	01","	001","	00170",1,1,52,4,11,1965,7,4,3,,,"	01",53154,
"	01",1117,"	09",40627,3,1,"	02","	001","	00170",2,2,50,23,12,1966,6,3,2,1,,"	01",53154,159462
"	01",1117,"	09",40627,3,1,"	03","	001","	00170",3,2,21,23,12,1995,7,4,3,,,"	01",53154,
"	01",1117,"	09",40627,4,1,"	02","	001","	00170",2,1,47,7,4,1970,6,3,2,1,,"	01",53154,212616
26,1117,10,40023,5,1,"	02","	061","	00171",2,2,53,21,11,1964,3,3,,1,,"	01",1167,2334
26,1117,10,40023,1,1,"	01","	061","	00171",1,1,47,28,5,1970,3,3,,1,,"	01",1167,2334
26,1117,10,40023,1,1,"	02","	061","	00171",2,2,48,7,9,1969,2,6,,,,"	01",1167,
26,1117,10,40023,1,1,"	03","	061","	00171",3,2,8,12,11,2009,2,1,,,,"	01",1167,
26,1117,10,40023,5,1,"	01","	061","	00171",1,1,55,26,5,1962,2,6,,,,"	01",1167,
26,1117,10,40023,3,1,"	01","	061","	00171",1,1,83,31,12,1933,2,6,,1,,"	01",1167,2334
26,1117,10,40023,3,1,"	02","	061","	00171",2,2,76,28,3,1941,6,3,1,,,"	01",1167,
26,1117,10,40023,2,1,"	01","	061","	00171",1,2,60,20,11,1957,2,6,,1,,"	01",1167,1167
26,1117,10,40053,4,1,"	01","	062","	00172",1,2,61,26,7,1956,7,5,3,1,,"	01",1312,1312
26,1117,10,40053,1,1,"	01","	062","	00172",1,1,52,27,11,1965,7,5,3,1,,"	01",1312,1312
26,1117,10,40053,2,1,"	01","	062","	00172",1,1,66,10,8,1951,7,5,3,1,,"	01",1312,2624
26,1117,10,40053,5,1,"	01","	062","	00172",1,2,57,3,8,1960,8,2,4,1,,"	01",1312,1312
26,1117,10,40053,2,1,"	02","	062","	00172",2,2,59,10,5,1958,4,3,,,,"	01",1312,
26,1117,10,40065,4,1,"	01","	061","	00173",1,1,66,26,5,1951,3,2,,1,,"	01",1415,1415
26,1117,10,40065,2,1,"	02","	061","	00173",2,1,29,1,6,1988,4,3,,,,"	01",1415,
26,1117,10,40065,5,1,"	03","	061","	00173",3,2,1,18,3,2016,,,,,,"	01",1415,
26,1117,10,40065,5,1,"	02","	061","	00173",2,2,29,8,5,1988,3,3,,1,,"	01",1415,2830
26,1117,10,40065,5,1,"	01","	061","	00173",1,1,23,6,1,1994,4,2,,,,"	01",1415,
26,1117,10,40065,1,1,"	04","	061","	00173",2,2,47,16,8,1970,3,3,,,,"	01",1415,
26,1117,10,40065,1,1,"	03","	061","	00173",3,1,16,10,8,2001,3,3,,,,"	01",1415,
26,1117,10,40065,1,1,"	02","	061","	00173",3,1,17,25,7,2000,4,1,,,,"	01",1415,
26,1117,10,40065,1,1,"	01","	061","	00173",1,1,50,13,10,1967,3,3,,1,,"	01",1415,2830
26,1117,10,40065,3,1,"	04","	061","	00173",3,2,1,18,8,2016,,,,,,"	01",1415,
26,1117,10,40065,3,1,"	03","	061","	00173",3,1,4,8,12,2012,,,,,,"	01",1415,
26,1117,10,40065,3,1,"	02","	061","	00173",2,2,27,12,7,1990,7,5,3,1,,"	01",1415,2830
26,1117,10,40065,3,1,"	01","	061","	00173",1,1,31,28,5,1986,7,5,3,,,"	01",1415,
26,1117,10,40065,2,1,"	03","	061","	00173",3,2,2,26,5,2015,,,,,,"	01",1415,
26,1117,10,40065,2,1,"	01","	061","	00173",1,2,26,16,5,1991,3,3,,1,,"	01",1415,2830
26,1117,10,40075,1,1,"	02","	062","	00174",4,2,86,3,7,1931,2,6,,,,"	01",1141,
26,1117,10,40075,1,1,"	01","	062","	00174",1,2,68,12,11,1949,5,3,2,1,,"	01",1141,2282
26,1117,10,40075,4,1,"	02","	062","	00174",2,2,65,7,5,1952,7,5,3,,,"	01",1141,
26,1117,10,40075,5,1,"	01","	062","	00174",1,1,72,2,8,1945,6,3,1,,,"	01",1141,
26,1117,10,40075,4,1,"	01","	062","	00174",1,1,67,13,6,1950,8,2,4,1,,"	01",1141,2282
26,1117,10,40075,5,1,"	02","	062","	00174",2,2,69,5,9,1948,4,2,,1,,"	01",1141,2282
26,1117,10,40082,3,1,"	04","	063","	00175",3,1,9,19,9,2008,2,3,,,,"	01",5071,
26,1117,10,40082,5,1,"	01","	063","	00175",1,1,33,17,9,1984,7,5,3,,,"	01",5071,
26,1117,10,40082,5,1,"	02","	063","	00175",2,2,24,30,11,1992,4,3,,1,,"	01",5071,15213
26,1117,10,40082,5,1,"	04","	063","	00175",4,1,26,12,3,1991,7,5,3,,,"	01",5071,
26,1117,10,40082,5,1,"	03","	063","	00175",3,1,3,22,7,2014,,,,,,"	01",5071,
26,1117,10,40082,3,1,"	03","	063","	00175",3,1,4,13,8,2013,,,,,,"	01",5071,
26,1117,10,40082,4,1,"	02","	063","	00175",2,2,35,14,6,1982,7,5,3,1,,"	01",5071,10142
26,1117,10,40082,4,1,"	03","	063","	00175",3,2,6,18,2,2011,1,3,,,,"	01",5071,
26,1117,10,40082,4,1,"	01","	063","	00175",1,1,41,2,1,1976,7,5,3,,,"	01",5071,
26,1117,10,40082,3,1,"	02","	063","	00175",2,2,33,10,8,1984,7,5,3,,,"	01",5071,
26,1117,10,40082,1,1,"	01","	063","	00175",1,2,22,1,2,1995,7,5,3,1,,"	01",5071,5071
26,1117,10,40082,3,1,"	01","	063","	00175",1,1,29,22,2,1988,3,3,,1,,"	01",5071,10142
26,1117,10,40082,4,1,"	04","	063","	00175",3,2,2,24,7,2015,,,,,,"	01",5071,
26,1117,10,40096,3,1,"	04","	062","	00176",4,1,1,30,3,2016,,,,,,"	01",1308,
26,1117,10,40096,3,1,"	01","	062","	00176",1,2,55,18,4,1962,3,3,,1,,"	01",1308,3924
26,1117,10,40096,5,1,"	01","	062","	00176",1,2,55,22,2,1962,4,3,,1,,"	01",1308,2616
26,1117,10,40096,5,1,"	02","	062","	00176",3,2,30,4,5,1987,7,5,3,,,"	01",1308,
26,1117,10,40096,5,1,"	03","	062","	00176",4,1,3,17,3,2014,,,,,,"	01",1308,
26,1117,10,40096,3,1,"	03","	062","	00176",4,1,20,3,9,1997,3,3,,,,"	01",1308,
26,1117,10,40096,3,1,"	02","	062","	00176",3,2,18,20,8,1999,3,3,,,,"	01",1308,
26,1117,10,40106,1,1,"	01","	061","	00177",1,2,56,21,9,1961,3,3,,,,"	01",1376,
26,1117,10,40106,1,1,"	02","	061","	00177",3,2,28,23,4,1989,7,5,3,1,,"	01",1376,6880
26,1117,10,40106,4,1,"	08","	061","	00177",4,1,5,25,5,2012,1,1,,,,"	01",1376,
26,1117,10,40106,4,1,"	07","	061","	00177",4,2,7,3,11,2010,2,1,,,,"	01",1376,
26,1117,10,40106,4,1,"	06","	061","	00177",4,2,8,28,7,2009,2,2,,,,"	01",1376,
26,1117,10,40106,4,1,"	05","	061","	00177",4,2,17,23,11,1999,3,3,,,,"	01",1376,
26,1117,10,40106,4,1,"	04","	061","	00177",4,2,25,24,4,1992,3,3,,,,"	01",1376,
26,1117,10,40106,4,1,"	03","	061","	00177",3,1,18,15,8,1999,2,6,,1,,"	01",1376,5504
26,1117,10,40106,4,1,"	02","	061","	00177",3,1,27,7,10,1990,3,3,,,,"	01",1376,
26,1117,10,40106,4,1,"	01","	061","	00177",1,1,43,26,7,1974,2,6,,,,"	01",1376,
26,1117,10,40106,3,1,"	08","	061","	00177",3,1,18,3,9,1999,4,1,,,,"	01",1376,
26,1117,10,40106,3,1,"	07","	061","	00177",4,2,,9,7,2017,,,,,,"	01",1376,
26,1117,10,40106,3,1,"	06","	061","	00177",4,2,26,9,8,1991,7,5,3,,,"	01",1376,
26,1117,10,40106,3,1,"	05","	061","	00177",3,2,8,12,12,2008,2,3,,,,"	01",1376,
26,1117,10,40106,3,1,"	04","	061","	00177",3,2,16,30,7,2001,3,3,,,,"	01",1376,
26,1117,10,40106,3,1,"	03","	061","	00177",3,1,20,7,3,1997,4,1,,1,,"	01",1376,6880
26,1117,10,40106,3,1,"	02","	061","	00177",2,2,49,19,6,1968,3,3,,,,"	01",1376,
26,1117,10,40106,3,1,"	01","	061","	00177",1,1,50,15,5,1967,3,3,,,,"	01",1376,
26,1117,10,40106,2,1,"	02","	061","	00177",3,1,16,8,7,2001,,,,,,"	01",1376,
26,1117,10,40106,2,1,"	01","	061","	00177",1,2,55,8,5,1962,3,3,,1,,"	01",1376,1376
26,1117,10,40106,5,1,"	02","	061","	00177",3,1,28,9,4,1989,2,6,,,,"	01",1376,
26,1117,10,40106,5,1,"	01","	061","	00177",1,2,63,25,9,1954,,,,1,,"	01",1376,2752
26,1117,10,40106,4,1,10,"	061","	00177",4,1,,28,8,2017,,,,,,"	01",1376,
26,1117,10,40106,1,1,"	03","	061","	00177",3,2,20,23,9,1997,7,4,3,,,"	01",1376,
26,1117,10,40106,1,1,"	04","	061","	00177",3,2,21,29,2,1996,7,3,3,,,"	01",1376,
26,1117,10,40106,1,1,"	05","	061","	00177",4,1,21,20,8,1996,7,5,3,,,"	01",1376,
26,1117,10,40106,4,1,"	09","	061","	00177",4,2,1,23,11,2015,,,,,,"	01",1376,
26,1117,10,40123,2,1,"	05","	062","	00178",4,2,25,21,10,1992,3,3,,1,,"	01",1179,7074
26,1117,10,40123,2,1,"	07","	062","	00178",4,1,85,7,8,1932,2,3,,,,"	01",1179,
26,1117,10,40123,2,1,"	03","	062","	00178",3,1,25,9,11,1992,7,5,3,,,"	01",1179,
26,1117,10,40123,3,1,"	04","	062","	00178",4,1,14,13,10,2003,3,2,,,,"	01",1179,
26,1117,10,40123,3,1,"	03","	062","	00178",4,2,20,11,11,1996,7,1,3,1,,"	01",1179,3537
26,1117,10,40123,3,1,"	02","	062","	00178",2,2,60,19,10,1957,3,3,,,,"	01",1179,
26,1117,10,40123,3,1,"	01","	062","	00178",1,1,65,6,7,1952,2,1,,,,"	01",1179,
26,1117,10,40123,1,1,"	03","	062","	00178",3,1,21,22,8,1996,4,3,,,,"	01",1179,
26,1117,10,40123,1,1,"	02","	062","	00178",3,2,33,11,5,1984,3,3,,,,"	01",1179,
26,1117,10,40123,1,1,"	01","	062","	00178",1,2,52,21,5,1965,6,2,1,1,,"	01",1179,3537
26,1117,10,40123,4,1,"	03","	062","	00178",4,1,19,29,4,1998,4,2,,,,"	01",1179,
26,1117,10,40123,4,1,"	02","	062","	00178",2,2,64,30,10,1953,2,6,,1,,"	01",1179,3537
26,1117,10,40123,4,1,"	01","	062","	00178",1,1,75,8,11,1942,2,6,,,,"	01",1179,
26,1117,10,40123,5,1,"	05","	062","	00178",4,1,7,29,7,2010,2,1,,,,"	01",1179,
26,1117,10,40123,5,1,"	04","	062","	00178",4,1,8,10,12,2008,2,3,,,,"	01",1179,
26,1117,10,40123,5,1,"	03","	062","	00178",4,2,15,28,4,2002,3,3,,,,"	01",1179,
26,1117,10,40123,5,1,"	02","	062","	00178",3,2,34,10,2,1983,3,3,,1,,"	01",1179,2358
26,1117,10,40123,5,1,"	01","	062","	00178",1,1,77,4,6,1940,2,2,,,1,"	01",1179,
26,1117,10,40123,2,1,"	02","	062","	00178",2,2,57,29,7,1960,2,6,,,,"	01",1179,
26,1117,10,40123,2,1,"	01","	062","	00178",1,1,53,25,11,1963,2,6,,,,"	01",1179,
26,1117,10,40123,2,1,"	06","	062","	00178",4,1,8,4,11,2009,2,2,,,,"	01",1179,
26,1117,10,40123,2,1,"	04","	062","	00178",3,1,20,13,6,1997,2,3,,,,"	01",1179,
26,1117,10,40227,3,1,"	01","	062","	00179",1,1,30,3,3,1987,3,2,,1,,"	01",1482,2964
26,1117,10,40227,5,1,"	03","	062","	00179",3,2,17,19,9,2000,4,2,,,,"	01",1482,
26,1117,10,40227,3,1,"	03","	062","	00179",3,1,12,23,12,2004,3,1,,,,"	01",1482,
26,1117,10,40227,3,1,"	04","	062","	00179",3,2,10,18,2,2007,2,4,,,,"	01",1482,
26,1117,10,40227,3,1,"	05","	062","	00179",3,1,7,14,4,2010,2,1,,,,"	01",1482,
26,1117,10,40227,3,1,"	06","	062","	00179",3,1,7,14,4,2010,2,1,,,,"	01",1482,
26,1117,10,40227,4,1,"	01","	062","	00179",1,1,46,4,3,1971,4,2,,,,"	01",1482,
26,1117,10,40227,4,1,"	02","	062","	00179",2,2,49,10,10,1968,3,3,,1,,"	01",1482,4446
26,1117,10,40227,4,1,"	03","	062","	00179",4,1,86,5,10,1931,,,,,1,"	01",1482,
26,1117,10,40227,4,1,"	04","	062","	00179",3,1,16,6,2,2001,4,1,,,,"	01",1482,
26,1117,10,40227,4,1,"	05","	062","	00179",3,2,14,4,5,2003,3,2,,,,"	01",1482,
26,1117,10,40227,3,1,"	02","	062","	00179",2,2,32,7,8,1985,3,3,,,,"	01",1482,
26,1117,10,40227,5,1,"	02","	062","	00179",3,2,19,23,9,1998,7,2,3,1,,"	01",1482,2964
26,1117,10,40227,5,1,"	01","	062","	00179",1,2,51,29,4,1966,6,3,3,,,"	01",1482,
26,1117,10,40227,2,1,"	03","	062","	00179",3,1,32,4,6,1985,7,5,3,,,"	01",1482,
26,1117,10,40227,2,1,"	02","	062","	00179",2,2,56,28,2,1961,4,3,,1,,"	01",1482,4446
26,1117,10,40227,2,1,"	01","	062","	00179",1,1,57,1,11,1960,3,3,,,1,"	01",1482,
26,1117,10,40261,3,1,"	02","	061","	00180",2,2,32,13,11,1985,3,3,,1,,"	01",1447,2894
26,1117,10,40261,1,1,"	01","	061","	00180",1,1,36,4,4,1981,2,6,,,,"	01",1447,
26,1117,10,40261,3,1,"	04","	061","	00180",3,1,13,13,11,2004,2,6,,,,"	01",1447,
26,1117,10,40261,3,1,"	05","	061","	00180",3,1,13,8,10,2004,3,2,,,,"	01",1447,
26,1117,10,40261,3,1,"	06","	061","	00180",3,2,12,19,9,2005,2,3,,,,"	01",1447,
26,1117,10,40261,4,1,"	01","	061","	00180",1,2,42,13,11,1975,3,3,,1,,"	01",1447,2894
26,1117,10,40261,4,1,"	02","	061","	00180",3,1,20,4,8,1997,3,3,,,,"	01",1447,
26,1117,10,40261,4,1,"	03","	061","	00180",3,1,14,31,5,2003,3,2,,,,"	01",1447,
26,1117,10,40261,2,1,"	01","	061","	00180",1,2,47,28,10,1970,7,5,3,1,4,"	01",1447,2894
26,1117,10,40261,2,1,"	02","	061","	00180",3,1,23,29,5,1994,7,5,3,,,"	01",1447,
26,1117,10,40261,3,1,"	01","	061","	00180",1,1,36,27,9,1981,2,6,,,,"	01",1447,
26,1117,10,40261,1,1,"	05","	061","	00180",3,1,4,26,10,2013,,,,,,"	01",1447,
26,1117,10,40261,1,1,"	04","	061","	00180",3,1,9,26,10,2008,2,2,,,,"	01",1447,
26,1117,10,40261,1,1,"	03","	061","	00180",3,1,11,11,11,2006,2,5,,,,"	01",1447,
26,1117,10,40261,1,1,"	02","	061","	00180",2,2,25,11,3,1992,3,3,,1,,"	01",1447,2894
26,1117,10,40261,3,1,"	03","	061","	00180",3,1,15,13,11,2002,2,6,,,,"	01",1447,
26,1117,10,40262,4,1,"	02","	062","	00181",4,1,52,14,2,1965,2,3,,1,,"	01",1143,4572
26,1117,10,40262,4,1,"	03","	062","	00181",4,2,29,23,8,1988,3,3,,,,"	01",1143,
26,1117,10,40262,2,1,"	01","	062","	00181",1,1,34,21,8,1983,3,3,,,,"	01",1143,
26,1117,10,40262,2,1,"	02","	062","	00181",2,2,35,7,5,1982,3,3,,1,,"	01",1143,2286
26,1117,10,40262,2,1,"	03","	062","	00181",3,2,11,7,9,2006,2,5,,,,"	01",1143,
26,1117,10,40262,4,1,"	04","	062","	00181",4,1,28,14,9,1989,3,3,,,,"	01",1143,
26,1117,10,40262,4,1,"	05","	062","	00181",3,2,7,19,4,2010,2,1,,,,"	01",1143,
26,1117,10,40262,4,1,"	06","	062","	00181",4,2,5,30,3,2012,1,1,,,,"	01",1143,
26,1117,10,40262,4,1,"	07","	062","	00181",3,2,3,6,8,2014,,,,,,"	01",1143,
26,1117,10,40262,3,1,"	01","	062","	00181",1,1,36,16,1,1981,3,3,,,,"	01",1143,
26,1117,10,40262,3,1,"	02","	062","	00181",2,2,40,28,4,1977,3,3,,1,,"	01",1143,2286
26,1117,10,40262,3,1,"	03","	062","	00181",3,1,11,19,3,2006,2,5,,,,"	01",1143,
26,1117,10,40262,3,1,"	04","	062","	00181",3,2,8,24,1,2009,2,2,,,,"	01",1143,
